행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
안산시립합창단 제57회 정기연주회 미국의합창음악,안산문화예술의전당 해돋이극장,합창공연,2017-10-20,2017-10-20,00:00,23:59,유료,안산시립합창단,경기도 안산시,031-481-4098,,1300,R석12000원+S석8000원+A석5000원,만8세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
시민대합창제 세계명곡의 밤,안산문화예술의전당 해돋이극장,합창공연,2017-10-26,2017-10-26,00:00,23:59,무료,경기도 안산시,경기도 안산시,031-481-2068,,1300,,만5세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
상록구여성합창단 제17회 정기연주회,안산문화예술의전당 달맞이극장,합창공연,2017-11-07,2017-11-07,00:00,23:59,무료,안산시 상록구여성합창단,경기도 안산시 상록구,031-481-5061,,700,,만7세이상 관람가능,,,http://sangnok-gu.ansan.go.kr,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
단원구여성합창단 제6회 정기연주회,안산문화예술의전당 달맞이극장,합창공연,2017-11-15,2017-11-15,00:00,23:59,무료,안산시 단원구여성합창단,경기도 안산시 단원구여성합창단,031-481-6063,,700,,만7세이상 관람가능,,,https://www2.ansan.go.kr/danwongu/,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
안산시립국악단 제53회 정기연주회,안산문화예술의전당 해돋이극장,국악관현악연주,2017-11-29,2017-11-29,00:00,23:59,유료,안산시립국악단,경기도 안산시,031-481-4097,,1300,R석12000원+S석10000원+A석8000원,만8세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
안산시여성합창단 제30회 정기연주회,안산문화예술의전당 해돋이극장,합창공연,2017-11-30,2017-11-30,00:00,23:59,무료,안산시여성합창단,경기도 안산시,031-481-2068,,1300,,만5세이상 관람가능,,,https://www2.ansan.go.kr/danwongu/,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
제13회 반월고운빛여성합창단 정기연주회,안산문화예술의전당 달맞이극장,합창,2017-12-05,2017-12-05,00:00,23:59,무료,반월고운빛여성합창단,반월고운빛여성합창단,031-481-5770,반월동주민자치위원회,700,,만7세이상 관람가능,,,,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
안산시립합창단 제58회 정기연주회 비발디의 합창과 함께,안산문화예술의전당 해돋이극장,합창공연,2017-12-12,2017-12-12,00:00,23:59,유료,안산시립합창단,경기도 안산시,031-481-4098,,1300,R석12000원+S석8000원+A석5000원,만8세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
2017 안산시 송년음악회,안산문화예술의전당 해돋이극장,대중공연,2017-12-28,2017-12-28,00:00,23:59,무료,경기도 안산시,경기도 안산시,031-481-2068,,1300,,만5세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
안산시립국악단 신년음악회,안산문화예술의전당 해돋이극장,국악관현악연주,2018-01-18,2018-01-18,00:00,23:59,유료,안산시립국악단,경기도 안산시,031-481-4097,,1300,VIP석 30000원+R석20000원+S석10000원+A석8000원,만8세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
음악교과서와 떠나는 세계여행,안성맞춤아트홀 대공연장,클래식,2018-08-09,2018-08-09,14:00,15:00,유료,문화관광과,안성시,031-660-0666,안성시,914,"전석 10,000",초등학생 이상,"단체 20인이상 7,000",,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
셰익스피어의 <한여름밤의 꿈>,안성맞춤아트홀 소공연장,연극,2018-08-24,2018-08-25,15:00,21:30,유료,한국문화예술회관연합회+문화관광과,한국문화예술위원회,031-660-0666,문화체육관광부,300,"전석 10,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
어린이 연극 <빛깔있는 꿈>,안성맞춤아트홀 소공연장,어린이 연극,2018-09-06,2018-09-07,11:00,12:00,유료,한국문화예술회관연합회+문화관광과,한국문화예술위원회,031-660-0666,문화체육관광부,300,"전석 10,000",만 48개월 이상,,,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
국립오페라단 콘서트 오페라 <마술피리>,안성맞춤아트홀 대공연장,클래식,2018-09-15,2018-09-15,15:00,17:00,유료,문화관광과,안성시,031-660-0666,안성시,914,"S30,000+A20,000+청년티켓 10,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
클라라 주미 강 & 알레시오 백스 듀오 리사이틀,안성맞춤아트홀 소공연장,클래식,2018-10-19,2018-10-19,19:30,21:30,유료,문화관광과,안성시,031-660-0666,안성시,300,"S30,000+A20,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
뮤지컬 <오 당신이 잠든 사이>,안성맞춤아트홀 대공연장,뮤지컬,2018-10-26,2018-10-26,19:00,21:00,유료,한국문화예술회관연합회+문화관광과,한국문화예술위원회,031-660-0666,문화체육관광부,760,"A20,000+B10,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
뮤지컬 <오 당신이 잠든 사이>,안성맞춤아트홀 대공연장,뮤지컬,2018-10-27,2018-10-27,15:00,17:00,유료,한국문화예술회관연합회+문화관광과,한국문화예술위원회,031-660-0666,문화체육관광부,540,"A20,000+B10,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
안성맞춤아트홀 개관 1주년 기념공연 <뮤지컬 콘서트 Music of the Night>,안성맞춤아트홀 대공연장,콘서트,2018-11-09,2018-11-09,19:30,21:30,유료,문화관광과,안성시,031-660-0666,안성시,977,"R60,000+S50,000+A40,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
쇼그맨,안성맞춤아트홀 대공연장,콘서트,2018-11-17,2018-11-18,15:00,17:00,유료,문화관광과,안성시,031-660-0666,안성시,931,"A20,000+B10,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
마시모 자네티&경기필하모닉 in 안성,안성맞춤아트홀 대공연장,클래식,2018-11-24,2018-11-24,17:00,19:00,유료,문화관광과+(재)경기도문화의전당,문화관광과+(재)경기도문화의전당,031-660-0666,"안성시, (재)경기도문화의전당",610,"A20,000+B10,000+청년티켓 10,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
"유아, 어린이 체험전기 <아이, 마이, 미, 마인>",안성맞춤아트홀 전시실,유아 체험전시,2018-11-27,2019-02-23,10:00,16:00,유료,문화관광과,안성시,031-660-0666,안성시,,"아이 12,000+어른 7,000",48개월 이상,"단체 20인 이상 7,000원",,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
러시아 상트페테르부르크 국립발레단 <호두까기인형>,안성맞춤아트홀 대공연장,"무용, 발레",2018-12-15,2018-12-15,17:00,19:00,유료,문화관광과,안성시,031-660-0666,안성시,931,"R 50,000+S40,000+A30,000+B20,000",48개월 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
크리스마스 특집 <웅산의 The Christmas>,안성맞춤아트홀 대공연장,콘서트,2018-12-25,2018-12-25,17:00,19:00,유료,문화관광과,안성시,031-660-0666,안성시,977,"R 40,000+S30,000+A20,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
송년음악회 <유키 구라모토와 친구들>,안성맞춤아트홀 대공연장,콘서트,2018-12-30,2018-12-30,17:00,19:00,유료,문화관광과,안성시,031-660-0666,안성시,977,"R 70,000+S50,000+A30,000+B20,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
2019 신년음악회 <빈 소년합창단 내한공연>,안성맞춤아트홀 대공연장,클래식,2019-01-25,2019-01-25,20:00,22:00,유료,문화관광과,안성시,031-660-0666,안성시,977,"R 40,000+S30,000+A20,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
3.1운동 100주년 기념음악회,안성맞춤아트홀 대공연장,클래식,2019-03-02,2019-03-02,17:00,19:00,유료,문화관광과,안성시,031-660-0666,안성시,931,"S 30,000+A 20,000+B 10,000",초등학생 이상,"안성시민, 국가유공자, 장애인, 관내 임직원, 관내 학생, 경로, 국민기초수급자",1인 4매까지 예매 가능,www.anseong.go.kr/arthall,,Y,경기도 안성시 발화대길 21,경기도 안성시 현수동 58-3,37.00126723,127.2790778,2021-09-30,4080000,경기도 안성시
가족 뮤지컬 겁쟁이 빌리,김정문화회관,공연,2022-05-28,2022-05-28,13:00,18:00,무료,제주특별자치도 서귀포시 문화예술과,제주특별자치도 서귀포시 문화예술과,064-760-3792,,,,,,,,,Y,제주특별자치도 서귀포시 김정문화로 36,제주특별자치도 서귀포시 강정동 176,33.2510687,126.5086678,2022-08-31,6520000,제주특별자치도 서귀포시
연극 동행,서귀포예술의전당 대극장,공연,2022-06-04,2022-06-05,16:00,18:00,무료,극단가람,서귀포예술의전당,064-760-3365,,,,,,,,,Y,제주특별자치도 서귀포시 태평로 270,,33.24633342,126.5507911,2022-08-31,6520000,제주특별자치도 서귀포시
제47회 정기연주회 명불허전,안산문화예술의전당 달맞이극장,협주곡연주,2015-09-24,2015-09-24,00:00,23:59,유료,안산시립국악단,경기도 안산시,031-481-4097,,700,R석10000원+S석8000원,만7세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
제48회 정기연주회 세계음악시리즈5-갈라콘서트,안산문화예술의전당 해돋이극장,국악관현악연주,2015-11-12,2015-11-12,00:00,23:59,유료,안산시립국악단,경기도 안산시,031-481-4097,,1300,R석12000원+S석10000원+A석8000원,만7세이상 관람가능,,,http://www.ansanarts.com,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
안산시여성합창단 제28회 정기연주회,안산문화예술의전당 해돋이극장,합창공연,2015-11-30,2015-11-30,00:00,23:59,무료,안산시여성합창단,경기도 안산시,031-481-2068,,1000,,만8세이상 관람가능,,,https://www2.ansan.go.kr/danwongu/,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
제11회 스트리츠댄스콘서트,청주예술의전당 대공연장,순수공연,2022-01-25,2022-01-25,19:30,21:00,유료,스트리츠댄스학원,스트리츠댄스학원,043-266-1943,,,,,,,https://www.cheongju.go.kr/ac/index.do,,Y,충청북도 청주시 서원구 흥덕로 69,,,,2022-05-20,5710000,충청북도 청주시
2015 안산시 송년음악회,안산문화예술의전당 해돋이극장,대중공연,2015-12-29,2015-12-29,00:00,23:59,무료,경기도 안산시,경기도 안산시,031-481-2068,,1000,,만8세이상 관람가능,,,https://www2.ansan.go.kr/danwongu/,,Y,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-08-31,3930000,경기도 안산시
